state,date,cases,deaths,recovered,state_id,country
Hamburg,2020-06-18,8,0,8,HH,Germany
Hamburg,2020-06-19,4,0,4,HH,Germany
Hamburg,2020-06-20,4,0,4,HH,Germany
Hamburg,2020-06-21,4,0,4,HH,Germany
Hamburg,2020-06-22,3,0,3,HH,Germany
Hamburg,2020-06-23,10,0,10,HH,Germany
Hamburg,2020-06-24,11,0,11,HH,Germany
Hamburg,2020-06-25,4,0,4,HH,Germany
Hamburg,2020-06-26,8,0,8,HH,Germany
Hamburg,2020-06-27,2,0,2,HH,Germany
Hamburg,2020-06-28,7,0,7,HH,Germany
Hamburg,2020-06-29,1,0,1,HH,Germany
Hamburg,2020-06-30,3,0,3,HH,Germany
Hamburg,2020-07-01,9,0,9,HH,Germany
Hamburg,2020-07-02,2,0,2,HH,Germany
Hamburg,2020-07-03,2,0,2,HH,Germany
Hamburg,2020-07-04,1,0,1,HH,Germany
Hamburg,2020-07-05,3,1,2,HH,Germany
Hamburg,2020-07-06,3,0,3,HH,Germany
Hamburg,2020-07-07,4,0,4,HH,Germany
Hamburg,2020-07-08,3,0,3,HH,Germany
Hamburg,2020-07-09,2,0,2,HH,Germany
Hamburg,2020-07-10,2,0,2,HH,Germany
Hamburg,2020-07-13,1,0,1,HH,Germany
Hamburg,2020-07-14,2,0,2,HH,Germany
Hamburg,2020-07-15,1,0,1,HH,Germany
Hamburg,2020-07-16,6,0,6,HH,Germany
Hamburg,2020-07-17,4,0,4,HH,Germany
Hamburg,2020-07-18,1,0,1,HH,Germany
Hamburg,2020-07-19,2,0,2,HH,Germany
Hamburg,2020-07-20,5,0,5,HH,Germany
Hamburg,2020-07-21,9,1,8,HH,Germany
Hamburg,2020-07-22,24,0,24,HH,Germany
Hamburg,2020-07-23,12,0,12,HH,Germany
Hamburg,2020-07-24,22,0,22,HH,Germany
Hamburg,2020-07-25,15,0,15,HH,Germany
Hamburg,2020-07-26,4,0,4,HH,Germany
Hamburg,2020-07-27,7,0,7,HH,Germany
Hamburg,2020-07-28,15,0,15,HH,Germany
Hamburg,2020-07-29,30,0,30,HH,Germany
Hamburg,2020-07-30,21,0,21,HH,Germany
Hamburg,2020-07-31,19,0,19,HH,Germany
Hamburg,2020-08-01,17,0,17,HH,Germany
Hamburg,2020-08-02,6,0,6,HH,Germany
Hamburg,2020-08-03,43,1,42,HH,Germany
Hamburg,2020-08-04,36,0,36,HH,Germany
Hamburg,2020-08-05,58,0,58,HH,Germany
Hamburg,2020-08-06,60,0,60,HH,Germany
Hamburg,2020-08-07,34,0,34,HH,Germany
Hamburg,2020-08-08,34,0,34,HH,Germany
Hamburg,2020-08-09,14,0,14,HH,Germany
Hamburg,2020-08-10,34,1,33,HH,Germany
Hamburg,2020-08-11,29,0,29,HH,Germany
Hamburg,2020-08-12,48,0,48,HH,Germany
Hamburg,2020-08-13,26,0,26,HH,Germany
Hamburg,2020-08-14,34,0,34,HH,Germany
Hamburg,2020-08-15,10,0,10,HH,Germany
Hamburg,2020-08-16,8,0,8,HH,Germany
Hamburg,2020-08-17,17,0,17,HH,Germany
Hamburg,2020-08-18,32,1,31,HH,Germany
Hamburg,2020-08-19,35,0,35,HH,Germany
Hamburg,2020-08-20,29,0,29,HH,Germany
Hamburg,2020-08-21,34,0,34,HH,Germany
Hamburg,2020-08-22,16,0,16,HH,Germany
Hamburg,2020-08-23,22,0,22,HH,Germany
Hamburg,2020-08-24,26,0,26,HH,Germany
Hamburg,2020-08-25,32,0,32,HH,Germany
Hamburg,2020-08-26,30,0,30,HH,Germany
Hamburg,2020-08-27,18,0,18,HH,Germany
Hamburg,2020-08-28,38,0,38,HH,Germany
Hamburg,2020-08-29,40,0,40,HH,Germany
Hamburg,2020-08-30,19,0,19,HH,Germany
Hamburg,2020-08-31,27,0,27,HH,Germany
Hamburg,2020-09-01,30,0,30,HH,Germany
Hamburg,2020-09-02,55,0,55,HH,Germany
Hamburg,2020-09-03,50,0,50,HH,Germany
Hamburg,2020-09-04,40,2,38,HH,Germany
Hamburg,2020-09-05,35,0,35,HH,Germany
Hamburg,2020-09-06,32,0,32,HH,Germany
Hamburg,2020-09-07,22,0,22,HH,Germany
Hamburg,2020-09-08,57,0,57,HH,Germany
Hamburg,2020-09-09,70,0,70,HH,Germany
Hamburg,2020-09-10,51,1,50,HH,Germany
Hamburg,2020-09-11,54,0,54,HH,Germany
Hamburg,2020-09-12,30,1,29,HH,Germany
Hamburg,2020-09-13,35,0,35,HH,Germany
Hamburg,2020-09-14,46,1,45,HH,Germany
Hamburg,2020-09-15,45,0,45,HH,Germany
Hamburg,2020-09-16,56,0,56,HH,Germany
Hamburg,2020-09-17,81,0,81,HH,Germany
Hamburg,2020-09-18,75,0,75,HH,Germany
Hamburg,2020-09-19,65,0,65,HH,Germany
Hamburg,2020-09-20,31,0,31,HH,Germany
Hamburg,2020-09-21,45,0,45,HH,Germany
Hamburg,2020-09-22,78,0,78,HH,Germany
Hamburg,2020-09-23,75,0,75,HH,Germany
Hamburg,2020-09-24,90,0,90,HH,Germany
Hamburg,2020-09-25,96,0,96,HH,Germany
Hamburg,2020-09-26,75,2,73,HH,Germany
Hamburg,2020-09-27,50,0,50,HH,Germany
Hamburg,2020-09-28,58,1,57,HH,Germany
Hamburg,2020-09-29,91,0,91,HH,Germany
Hamburg,2020-09-30,101,0,101,HH,Germany
Hamburg,2020-10-01,77,1,76,HH,Germany
Hamburg,2020-10-02,153,5,148,HH,Germany
Hamburg,2020-10-03,82,2,80,HH,Germany
Hamburg,2020-10-04,76,0,76,HH,Germany
Hamburg,2020-10-05,98,0,98,HH,Germany
Hamburg,2020-10-06,95,2,93,HH,Germany
Hamburg,2020-10-07,106,0,106,HH,Germany
Hamburg,2020-10-08,128,1,127,HH,Germany
Hamburg,2020-10-09,119,0,119,HH,Germany
Hamburg,2020-10-10,59,0,59,HH,Germany
Hamburg,2020-10-11,82,0,82,HH,Germany
Hamburg,2020-10-12,143,1,142,HH,Germany
Hamburg,2020-10-13,95,0,95,HH,Germany
Hamburg,2020-10-14,193,1,192,HH,Germany
Hamburg,2020-10-15,159,1,158,HH,Germany
Hamburg,2020-10-16,169,2,167,HH,Germany
Hamburg,2020-10-17,155,4,151,HH,Germany
Hamburg,2020-10-18,95,1,94,HH,Germany
Hamburg,2020-10-19,174,0,174,HH,Germany
Hamburg,2020-10-20,229,2,227,HH,Germany
Hamburg,2020-10-21,320,1,319,HH,Germany
Hamburg,2020-10-22,377,9,368,HH,Germany
Hamburg,2020-10-23,416,3,413,HH,Germany
Hamburg,2020-10-24,247,3,244,HH,Germany
Hamburg,2020-10-25,211,1,210,HH,Germany
Hamburg,2020-10-26,318,6,312,HH,Germany
Hamburg,2020-10-27,513,3,510,HH,Germany
Hamburg,2020-10-28,404,6,398,HH,Germany
Hamburg,2020-10-29,495,3,492,HH,Germany
Hamburg,2020-10-30,467,3,464,HH,Germany
Hamburg,2020-10-31,272,4,268,HH,Germany
Hamburg,2020-11-01,224,0,224,HH,Germany
Hamburg,2020-11-02,398,5,393,HH,Germany
Hamburg,2020-11-03,577,14,563,HH,Germany
Hamburg,2020-11-04,522,4,518,HH,Germany
Hamburg,2020-11-05,503,7,496,HH,Germany
Hamburg,2020-11-06,463,5,458,HH,Germany
Hamburg,2020-11-07,416,7,409,HH,Germany
Hamburg,2020-11-08,266,6,260,HH,Germany
Hamburg,2020-11-09,407,10,397,HH,Germany
Hamburg,2020-11-10,570,12,558,HH,Germany
Hamburg,2020-11-11,444,5,439,HH,Germany
Hamburg,2020-11-12,468,10,458,HH,Germany
Hamburg,2020-11-13,448,10,438,HH,Germany
Hamburg,2020-11-14,243,12,231,HH,Germany
Hamburg,2020-11-15,200,3,197,HH,Germany
Hamburg,2020-11-16,350,8,342,HH,Germany
Hamburg,2020-11-17,391,10,381,HH,Germany
Hamburg,2020-11-18,497,5,492,HH,Germany
Hamburg,2020-11-19,432,15,417,HH,Germany
Hamburg,2020-11-20,472,9,463,HH,Germany
Hamburg,2020-11-21,182,10,172,HH,Germany
Hamburg,2020-11-22,139,6,133,HH,Germany
Hamburg,2020-11-23,256,6,250,HH,Germany
Hamburg,2020-11-24,395,11,384,HH,Germany
Hamburg,2020-11-25,302,10,292,HH,Germany
Hamburg,2020-11-26,304,9,295,HH,Germany
Hamburg,2020-11-27,112,3,109,HH,Germany
Hamburg,2020-11-28,103,1,102,HH,Germany
Hamburg,2020-11-29,148,3,145,HH,Germany
Hamburg,2020-11-30,310,8,302,HH,Germany
Hamburg,2020-12-01,331,11,320,HH,Germany
Hamburg,2020-12-02,297,10,287,HH,Germany
Hamburg,2020-12-03,487,13,474,HH,Germany
Hamburg,2020-12-04,354,18,336,HH,Germany
Hamburg,2020-12-05,200,10,190,HH,Germany
Hamburg,2020-12-06,254,6,248,HH,Germany
Hamburg,2020-12-07,271,7,264,HH,Germany
Hamburg,2020-12-08,348,9,339,HH,Germany
Hamburg,2020-12-09,458,13,445,HH,Germany
Hamburg,2020-12-10,455,20,435,HH,Germany
Hamburg,2020-12-11,514,24,490,HH,Germany
Hamburg,2020-12-12,291,14,277,HH,Germany
Hamburg,2020-12-13,292,13,279,HH,Germany
Hamburg,2020-12-14,320,2,318,HH,Germany
Hamburg,2020-12-15,534,18,516,HH,Germany
Hamburg,2020-12-16,493,17,476,HH,Germany
Hamburg,2020-12-17,549,25,524,HH,Germany
Hamburg,2020-12-18,584,13,571,HH,Germany
Hamburg,2020-12-19,375,8,367,HH,Germany
Hamburg,2020-12-20,220,6,214,HH,Germany
Hamburg,2020-12-21,620,21,599,HH,Germany
Hamburg,2020-12-22,631,33,597,HH,Germany
Hamburg,2020-12-23,540,19,521,HH,Germany
Hamburg,2020-12-24,337,6,331,HH,Germany
Hamburg,2020-12-25,214,4,210,HH,Germany
Hamburg,2020-12-26,248,6,242,HH,Germany
Hamburg,2020-12-27,153,6,147,HH,Germany
Hamburg,2020-12-28,486,11,475,HH,Germany
Hamburg,2020-12-29,496,15,479,HH,Germany
Hamburg,2020-12-30,578,30,548,HH,Germany
Hamburg,2020-12-31,342,6,336,HH,Germany
Hamburg,2021-01-01,213,7,206,HH,Germany
Hamburg,2021-01-02,272,9,263,HH,Germany
Hamburg,2021-01-03,203,14,189,HH,Germany
Hamburg,2021-01-04,510,19,491,HH,Germany
Hamburg,2021-01-05,526,16,510,HH,Germany
Hamburg,2021-01-06,487,12,475,HH,Germany
Hamburg,2021-01-07,522,11,511,HH,Germany
Hamburg,2021-01-08,373,12,361,HH,Germany
Hamburg,2021-01-09,205,8,197,HH,Germany
Hamburg,2021-01-10,285,8,277,HH,Germany
Hamburg,2021-01-11,356,15,341,HH,Germany
Hamburg,2021-01-12,389,11,378,HH,Germany
Hamburg,2021-01-13,347,10,337,HH,Germany
Hamburg,2021-01-14,312,17,295,HH,Germany
Hamburg,2021-01-15,391,12,379,HH,Germany
Hamburg,2021-01-16,156,1,155,HH,Germany
Hamburg,2021-01-17,118,2,116,HH,Germany
Hamburg,2021-01-18,292,7,285,HH,Germany
Hamburg,2021-01-19,308,11,297,HH,Germany
Hamburg,2021-01-20,305,5,300,HH,Germany
Hamburg,2021-01-21,286,8,278,HH,Germany
Hamburg,2021-01-22,245,7,238,HH,Germany
Hamburg,2021-01-23,257,7,250,HH,Germany
Hamburg,2021-01-24,161,1,160,HH,Germany
Hamburg,2021-01-25,222,10,212,HH,Germany
Hamburg,2021-01-26,291,12,279,HH,Germany
Hamburg,2021-01-27,314,7,307,HH,Germany
Hamburg,2021-01-28,254,2,250,HH,Germany
Hamburg,2021-01-29,250,10,240,HH,Germany
Hamburg,2021-01-30,143,6,137,HH,Germany
Hamburg,2021-01-31,103,2,100,HH,Germany
Hamburg,2021-02-01,224,3,220,HH,Germany
Hamburg,2021-02-02,226,1,225,HH,Germany
Hamburg,2021-02-03,227,5,222,HH,Germany
Hamburg,2021-02-04,202,0,202,HH,Germany
Hamburg,2021-02-05,193,6,187,HH,Germany
Hamburg,2021-02-06,136,4,132,HH,Germany
Hamburg,2021-02-07,129,1,128,HH,Germany
Hamburg,2021-02-08,203,6,197,HH,Germany
Hamburg,2021-02-09,191,2,189,HH,Germany
Hamburg,2021-02-10,198,3,195,HH,Germany
Hamburg,2021-02-11,205,6,199,HH,Germany
Hamburg,2021-02-12,217,6,211,HH,Germany
Hamburg,2021-02-13,99,2,97,HH,Germany
Hamburg,2021-02-14,165,3,162,HH,Germany
Hamburg,2021-02-15,192,7,185,HH,Germany
Hamburg,2021-02-16,197,3,194,HH,Germany
Hamburg,2021-02-17,238,6,232,HH,Germany
Hamburg,2021-02-18,180,4,176,HH,Germany
Hamburg,2021-02-19,250,5,245,HH,Germany
Hamburg,2021-02-20,144,3,141,HH,Germany
Hamburg,2021-02-21,152,4,148,HH,Germany
Hamburg,2021-02-22,207,2,205,HH,Germany
Hamburg,2021-02-23,272,3,269,HH,Germany
Hamburg,2021-02-24,263,2,261,HH,Germany
Hamburg,2021-02-25,245,3,242,HH,Germany
Hamburg,2021-02-26,203,4,199,HH,Germany
Hamburg,2021-02-27,118,1,117,HH,Germany
Hamburg,2021-02-28,224,2,222,HH,Germany
Hamburg,2021-03-01,216,0,216,HH,Germany
Hamburg,2021-03-02,239,3,235,HH,Germany
Hamburg,2021-03-03,280,3,277,HH,Germany
Hamburg,2021-03-04,230,4,224,HH,Germany
Hamburg,2021-03-05,227,0,227,HH,Germany
Hamburg,2021-03-06,157,1,156,HH,Germany
Hamburg,2021-03-07,167,3,164,HH,Germany
Hamburg,2021-03-08,228,2,224,HH,Germany
Hamburg,2021-03-09,224,3,221,HH,Germany
Hamburg,2021-03-10,291,3,285,HH,Germany
Hamburg,2021-03-11,326,3,323,HH,Germany
Hamburg,2021-03-12,236,2,234,HH,Germany
Hamburg,2021-03-13,186,1,183,HH,Germany
Hamburg,2021-03-14,251,1,250,HH,Germany
Hamburg,2021-03-15,234,2,231,HH,Germany
Hamburg,2021-03-16,428,2,426,HH,Germany
Hamburg,2021-03-17,412,4,404,HH,Germany
Hamburg,2021-03-18,365,1,207,HH,Germany
Hamburg,2021-03-19,317,4,122,HH,Germany
Hamburg,2021-03-20,189,0,102,HH,Germany
Hamburg,2021-03-21,249,1,90,HH,Germany
Hamburg,2021-03-22,296,2,101,HH,Germany
Hamburg,2021-03-23,453,2,203,HH,Germany
Hamburg,2021-03-24,499,3,226,HH,Germany
Hamburg,2021-03-25,603,3,188,HH,Germany
Hamburg,2021-03-26,437,2,204,HH,Germany
Hamburg,2021-03-27,293,0,84,HH,Germany
Hamburg,2021-03-28,295,2,73,HH,Germany
Hamburg,2021-03-29,361,1,130,HH,Germany
Hamburg,2021-03-30,615,2,179,HH,Germany
Hamburg,2021-03-31,529,0,142,HH,Germany
Hamburg,2021-04-01,473,0,85,HH,Germany
Hamburg,2021-04-02,416,0,53,HH,Germany
Hamburg,2021-04-03,281,0,32,HH,Germany
Hamburg,2021-04-04,240,0,24,HH,Germany
Hamburg,2021-04-05,285,1,14,HH,Germany
Hamburg,2021-04-06,322,0,12,HH,Germany
Hamburg,2021-04-07,479,1,10,HH,Germany
Hamburg,2021-04-08,454,0,5,HH,Germany
Hamburg,2021-04-09,461,0,1,HH,Germany
Hamburg,2021-04-10,377,0,1,HH,Germany
Hamburg,2021-04-11,298,0,0,HH,Germany
Hamburg,2021-04-12,258,1,1,HH,Germany
Hessen,2020-02-28,1,0,1,HE,Germany
Hessen,2020-03-01,4,0,4,HE,Germany
Hessen,2020-03-02,4,0,4,HE,Germany
Hessen,2020-03-03,4,0,4,HE,Germany
Hessen,2020-03-04,2,0,2,HE,Germany
Hessen,2020-03-05,6,0,6,HE,Germany
Hessen,2020-03-06,1,0,1,HE,Germany
Hessen,2020-03-07,4,0,4,HE,Germany
Hessen,2020-03-09,20,0,20,HE,Germany
Hessen,2020-03-10,16,0,16,HE,Germany
Hessen,2020-03-11,37,0,37,HE,Germany
Hessen,2020-03-12,38,0,38,HE,Germany
Hessen,2020-03-13,79,0,79,HE,Germany
Hessen,2020-03-14,83,1,82,HE,Germany
Hessen,2020-03-15,24,0,24,HE,Germany
Hessen,2020-03-16,127,1,126,HE,Germany
Hessen,2020-03-17,168,1,167,HE,Germany
Hessen,2020-03-18,224,1,223,HE,Germany
Hessen,2020-03-19,203,1,202,HE,Germany
Hessen,2020-03-20,211,4,207,HE,Germany
Hessen,2020-03-21,135,3,132,HE,Germany
Hessen,2020-03-22,58,1,57,HE,Germany
Hessen,2020-03-23,275,4,271,HE,Germany
Hessen,2020-03-24,235,9,226,HE,Germany
Hessen,2020-03-25,247,5,242,HE,Germany
Hessen,2020-03-26,302,13,289,HE,Germany
Hessen,2020-03-27,308,16,292,HE,Germany
Hessen,2020-03-28,185,8,177,HE,Germany
Hessen,2020-03-29,140,11,129,HE,Germany
Hessen,2020-03-30,183,11,172,HE,Germany
Hessen,2020-03-31,254,13,241,HE,Germany
Hessen,2020-04-01,329,24,305,HE,Germany
Hessen,2020-04-02,267,23,244,HE,Germany
Hessen,2020-04-03,250,12,238,HE,Germany
Hessen,2020-04-04,223,18,205,HE,Germany
Hessen,2020-04-05,91,6,85,HE,Germany
Hessen,2020-04-06,139,21,118,HE,Germany
Hessen,2020-04-07,255,18,237,HE,Germany
Hessen,2020-04-08,304,19,285,HE,Germany
Hessen,2020-04-09,292,32,260,HE,Germany
Hessen,2020-04-10,156,15,141,HE,Germany
Hessen,2020-04-11,150,15,135,HE,Germany
Hessen,2020-04-12,98,12,86,HE,Germany
Hessen,2020-04-13,77,11,66,HE,Germany
Hessen,2020-04-14,160,15,145,HE,Germany
Hessen,2020-04-15,227,14,213,HE,Germany
Hessen,2020-04-16,207,15,192,HE,Germany
Hessen,2020-04-17,190,10,180,HE,Germany
Hessen,2020-04-18,129,12,117,HE,Germany
Hessen,2020-04-19,73,10,63,HE,Germany
Hessen,2020-04-20,79,8,71,HE,Germany
Hessen,2020-04-21,169,9,160,HE,Germany
Hessen,2020-04-22,176,12,164,HE,Germany
Hessen,2020-04-23,125,8,117,HE,Germany
Hessen,2020-04-24,102,6,96,HE,Germany
Hessen,2020-04-25,89,4,85,HE,Germany
Hessen,2020-04-26,25,3,22,HE,Germany
Hessen,2020-04-27,68,2,66,HE,Germany
Hessen,2020-04-28,139,4,135,HE,Germany
Hessen,2020-04-29,121,1,120,HE,Germany
Hessen,2020-04-30,104,7,97,HE,Germany
Hessen,2020-05-01,79,2,77,HE,Germany
Hessen,2020-05-02,40,1,39,HE,Germany
Hessen,2020-05-03,26,1,25,HE,Germany
Hessen,2020-05-04,28,3,25,HE,Germany
Hessen,2020-05-05,89,2,87,HE,Germany
Hessen,2020-05-06,105,4,101,HE,Germany
Hessen,2020-05-07,83,4,79,HE,Germany
Hessen,2020-05-08,86,6,80,HE,Germany
Hessen,2020-05-09,47,1,46,HE,Germany
Hessen,2020-05-10,15,0,15,HE,Germany
Hessen,2020-05-11,32,3,29,HE,Germany
Hessen,2020-05-12,82,4,78,HE,Germany
Hessen,2020-05-13,70,1,69,HE,Germany
Hessen,2020-05-14,46,0,46,HE,Germany
Hessen,2020-05-15,69,4,65,HE,Germany
Hessen,2020-05-16,34,1,33,HE,Germany
Hessen,2020-05-17,74,2,72,HE,Germany
Hessen,2020-05-18,61,1,60,HE,Germany
Hessen,2020-05-19,74,0,74,HE,Germany
Hessen,2020-05-20,102,2,100,HE,Germany
Hessen,2020-05-21,28,1,27,HE,Germany
Hessen,2020-05-22,51,0,51,HE,Germany
Hessen,2020-05-23,51,3,48,HE,Germany
Hessen,2020-05-24,14,1,13,HE,Germany
Hessen,2020-05-25,30,0,30,HE,Germany
Hessen,2020-05-26,76,0,76,HE,Germany
Hessen,2020-05-27,46,0,46,HE,Germany
Hessen,2020-05-28,58,0,58,HE,Germany
Hessen,2020-05-29,38,0,38,HE,Germany
Hessen,2020-05-30,34,0,34,HE,Germany
Hessen,2020-05-31,11,0,11,HE,Germany
Hessen,2020-06-01,2,1,1,HE,Germany
Hessen,2020-06-02,26,0,26,HE,Germany
Hessen,2020-06-03,35,0,35,HE,Germany
Hessen,2020-06-04,29,1,28,HE,Germany
Hessen,2020-06-05,24,0,24,HE,Germany
Hessen,2020-06-06,19,0,19,HE,Germany
Hessen,2020-06-07,8,0,8,HE,Germany
Hessen,2020-06-08,36,0,36,HE,Germany
Hessen,2020-06-09,17,0,17,HE,Germany
Hessen,2020-06-10,37,2,35,HE,Germany
Hessen,2020-06-11,9,0,9,HE,Germany
Hessen,2020-06-12,25,0,25,HE,Germany
Hessen,2020-06-13,19,0,19,HE,Germany
Hessen,2020-06-14,6,0,6,HE,Germany
Hessen,2020-06-15,8,0,8,HE,Germany
Hessen,2020-06-16,40,1,39,HE,Germany
Hessen,2020-06-17,57,0,57,HE,Germany
Hessen,2020-06-18,48,0,48,HE,Germany
Hessen,2020-06-19,58,2,56,HE,Germany
Hessen,2020-06-20,20,0,20,HE,Germany
Hessen,2020-06-21,7,0,7,HE,Germany
Hessen,2020-06-22,20,0,20,HE,Germany
Hessen,2020-06-23,38,0,38,HE,Germany
Hessen,2020-06-24,27,0,27,HE,Germany
Hessen,2020-06-25,39,0,39,HE,Germany
Hessen,2020-06-26,29,0,29,HE,Germany
Hessen,2020-06-27,19,0,19,HE,Germany
Hessen,2020-06-28,2,0,2,HE,Germany
Hessen,2020-06-29,20,0,20,HE,Germany
Hessen,2020-06-30,30,0,30,HE,Germany
Hessen,2020-07-01,50,0,50,HE,Germany
Hessen,2020-07-02,29,0,29,HE,Germany
Hessen,2020-07-03,31,1,30,HE,Germany
Hessen,2020-07-04,17,0,17,HE,Germany
Hessen,2020-07-05,10,0,10,HE,Germany
Hessen,2020-07-06,27,0,27,HE,Germany
Hessen,2020-07-07,29,0,29,HE,Germany
Hessen,2020-07-08,52,0,52,HE,Germany
Hessen,2020-07-09,39,1,38,HE,Germany
Hessen,2020-07-10,42,0,42,HE,Germany
Hessen,2020-07-11,28,0,28,HE,Germany
Hessen,2020-07-12,3,0,3,HE,Germany
Hessen,2020-07-13,31,0,31,HE,Germany
Hessen,2020-07-14,40,0,40,HE,Germany
Hessen,2020-07-15,48,1,47,HE,Germany
Hessen,2020-07-16,40,0,40,HE,Germany
Hessen,2020-07-17,38,0,38,HE,Germany
Hessen,2020-07-18,33,0,33,HE,Germany
Hessen,2020-07-19,9,0,9,HE,Germany
Hessen,2020-07-20,26,1,25,HE,Germany
Hessen,2020-07-21,27,1,26,HE,Germany
Hessen,2020-07-22,71,2,69,HE,Germany
Hessen,2020-07-23,57,1,56,HE,Germany
Hessen,2020-07-24,71,2,69,HE,Germany
Hessen,2020-07-25,34,0,34,HE,Germany
Hessen,2020-07-26,5,0,5,HE,Germany
Hessen,2020-07-27,59,2,57,HE,Germany
Hessen,2020-07-28,64,2,62,HE,Germany
Hessen,2020-07-29,84,0,84,HE,Germany
Hessen,2020-07-30,81,1,80,HE,Germany
Hessen,2020-07-31,84,2,82,HE,Germany
Hessen,2020-08-01,50,0,50,HE,Germany
Hessen,2020-08-02,21,0,21,HE,Germany
Hessen,2020-08-03,69,1,68,HE,Germany
Hessen,2020-08-04,74,0,74,HE,Germany
Hessen,2020-08-05,116,0,116,HE,Germany
Hessen,2020-08-06,122,0,122,HE,Germany
Hessen,2020-08-07,123,0,123,HE,Germany
Hessen,2020-08-08,76,0,76,HE,Germany
Hessen,2020-08-09,18,0,18,HE,Germany
Hessen,2020-08-10,101,0,101,HE,Germany
Hessen,2020-08-11,98,0,98,HE,Germany
Hessen,2020-08-12,154,0,154,HE,Germany
Hessen,2020-08-13,185,0,185,HE,Germany
Hessen,2020-08-14,149,1,148,HE,Germany
Hessen,2020-08-15,61,0,61,HE,Germany
Hessen,2020-08-16,48,1,47,HE,Germany
Hessen,2020-08-17,188,0,188,HE,Germany
Hessen,2020-08-18,139,0,139,HE,Germany
Hessen,2020-08-19,208,0,208,HE,Germany
Hessen,2020-08-20,215,0,215,HE,Germany
Hessen,2020-08-21,209,0,209,HE,Germany
Hessen,2020-08-22,132,0,132,HE,Germany
Hessen,2020-08-23,53,0,53,HE,Germany
Hessen,2020-08-24,173,0,173,HE,Germany
Hessen,2020-08-25,176,0,176,HE,Germany
Hessen,2020-08-26,110,0,110,HE,Germany
Hessen,2020-08-27,123,0,123,HE,Germany
Hessen,2020-08-28,118,0,118,HE,Germany
Hessen,2020-08-29,54,0,54,HE,Germany
Hessen,2020-08-30,41,0,41,HE,Germany
Hessen,2020-08-31,129,2,127,HE,Germany
Hessen,2020-09-01,105,2,103,HE,Germany
Hessen,2020-09-02,83,0,83,HE,Germany
Hessen,2020-09-03,145,2,143,HE,Germany
Hessen,2020-09-04,108,0,108,HE,Germany
Hessen,2020-09-05,73,1,72,HE,Germany
Hessen,2020-09-06,56,0,56,HE,Germany
Hessen,2020-09-07,127,1,126,HE,Germany
Hessen,2020-09-08,91,0,91,HE,Germany
Hessen,2020-09-09,113,1,112,HE,Germany
Hessen,2020-09-10,102,2,100,HE,Germany
Hessen,2020-09-11,129,3,126,HE,Germany
Hessen,2020-09-12,93,0,93,HE,Germany
Hessen,2020-09-13,63,1,62,HE,Germany
Hessen,2020-09-14,102,0,102,HE,Germany
Hessen,2020-09-15,97,0,97,HE,Germany
Hessen,2020-09-16,175,3,172,HE,Germany
Hessen,2020-09-17,147,0,147,HE,Germany
Hessen,2020-09-18,119,1,118,HE,Germany
Hessen,2020-09-19,74,0,74,HE,Germany
Hessen,2020-09-20,34,1,33,HE,Germany
Hessen,2020-09-21,119,2,117,HE,Germany
Hessen,2020-09-22,125,0,125,HE,Germany
Hessen,2020-09-23,170,2,168,HE,Germany
Hessen,2020-09-24,209,3,206,HE,Germany
Hessen,2020-09-25,216,1,215,HE,Germany
Hessen,2020-09-26,135,3,132,HE,Germany
Hessen,2020-09-27,57,0,57,HE,Germany
Hessen,2020-09-28,142,1,141,HE,Germany
Hessen,2020-09-29,148,1,147,HE,Germany
Hessen,2020-09-30,246,2,244,HE,Germany
Hessen,2020-10-01,250,2,248,HE,Germany
Hessen,2020-10-02,237,1,236,HE,Germany
Hessen,2020-10-03,209,3,206,HE,Germany
Hessen,2020-10-04,76,0,76,HE,Germany
Hessen,2020-10-05,180,2,178,HE,Germany
Hessen,2020-10-06,330,4,326,HE,Germany
Hessen,2020-10-07,361,3,358,HE,Germany
Hessen,2020-10-08,357,5,352,HE,Germany
Hessen,2020-10-09,464,3,461,HE,Germany
Hessen,2020-10-10,327,3,324,HE,Germany
Hessen,2020-10-11,131,0,131,HE,Germany
Hessen,2020-10-12,360,11,349,HE,Germany
Hessen,2020-10-13,412,3,409,HE,Germany
Hessen,2020-10-14,725,6,719,HE,Germany
Hessen,2020-10-15,689,9,680,HE,Germany
Hessen,2020-10-16,887,11,876,HE,Germany
Hessen,2020-10-17,456,4,452,HE,Germany
Hessen,2020-10-18,315,6,309,HE,Germany
Hessen,2020-10-19,693,9,684,HE,Germany
Hessen,2020-10-20,879,11,868,HE,Germany
Hessen,2020-10-21,1212,14,1198,HE,Germany
Hessen,2020-10-22,1150,29,1121,HE,Germany
Hessen,2020-10-23,1589,30,1559,HE,Germany
Hessen,2020-10-24,1200,9,1191,HE,Germany
Hessen,2020-10-25,545,7,538,HE,Germany
Hessen,2020-10-26,1291,15,1276,HE,Germany
Hessen,2020-10-27,1475,23,1452,HE,Germany
Hessen,2020-10-28,1873,21,1852,HE,Germany
Hessen,2020-10-29,1705,19,1686,HE,Germany
Hessen,2020-10-30,1689,23,1666,HE,Germany
Hessen,2020-10-31,1436,30,1406,HE,Germany
Hessen,2020-11-01,924,13,911,HE,Germany
Hessen,2020-11-02,1216,22,1194,HE,Germany
Hessen,2020-11-03,1563,26,1537,HE,Germany
Hessen,2020-11-04,1861,32,1829,HE,Germany
